tt1091236	\N	Day 7: 6:00 p.m.-7:00 p.m.	Day 7: 6:00 p.m.-7:00 p.m.	2009	\N
tt1091247	\N	Day 7: 3:00 a.m.-4:00 a.m.	Day 7: 3:00 a.m.-4:00 a.m.	2009	\N
tt1091257	\N	Day 7: 4:00 p.m.-5:00 p.m.	Day 7: 4:00 p.m.-5:00 p.m.	2009	\N
tt1463803	\N	Day 8: 10:00 a.m.-11:00 a.m.	Day 8: 10:00 a.m.-11:00 a.m.	2010	\N
tt1463813	\N	Day 8: 3:00 p.m.-4:00 p.m.	Day 8: 3:00 p.m.-4:00 p.m.	2010	\N
tt1598754	\N	24: Live Another Day	24: Live Another Day	2014	2014
tt1839289	\N	Chapter 3	Chapter 3	2011	\N
tt2156533	\N	Entanglement	Entanglement	2012	\N
tt2364992	\N	The Road Not Taken	The Road Not Taken	2012	\N
tt2578680	\N	Two of a Kind	Two of a Kind	2013	\N
tt2916056	\N	2:00 p.m.-3:00 p.m.	2:00 p.m.-3:00 p.m.	2014	\N
tt3841914	\N	Marked	Marked	2014	\N
tt6027138	\N	The Mission	The Mission	2016	\N
tt6136706	\N	Party Lines	Party Lines	2017	\N
tt7326118	\N	Equilibrium	Equilibrium	2017	\N
tt7709504	\N	Flatliners: Cult Classic Visual Universe	Flatliners: Cult Classic Visual Universe	2017	\N
tt0114210	\N	A Pyromaniac's Love Story	A Pyromaniac's Love Story	1995	\N
tt0271882	\N	You Stupid Man	You Stupid Man	2002	\N
tt0775406	\N	Waterfront	Waterfront	2006	\N
tt1039168	\N	Pilot	Pilot	2007	\N
tt1127246	\N	The Country House	The Country House	2007	\N
tt1263216	\N	The Facts	The Facts	2009	\N
tt2556676	\N	Blowtorch	Blowtorch	2016	\N
tt4693418	\N	Back to the Jurassic	Back to the Jurassic	2015	\N
tt7960524	\N	Episode #1.7	Episode #1.7	2018	\N
tt0089901	\N	Remo Williams: The Adventure Begins	Remo Williams: The Adventure Begins	1985	\N
tt0108420	\N	Two Small Bodies	Two Small Bodies	1993	\N
tt0169621	\N	Wild Iris	Wild Iris	2001	\N
tt0439190	\N	Great Books: The Right Stuff	Great Books: The Right Stuff	2000	\N
tt1782038	\N	Episode #1.5	Episode #1.5	2001	\N
tt0102112	\N	In the Line of Duty: Manhunt in the Dakotas	In the Line of Duty: Manhunt in the Dakotas	1991	\N
tt0327375	\N	Tremors	Tremors	2003	\N
tt0577266	\N	4 Rms Ocn Vu	4 Rms Ocn Vu	1984	\N
tt0577278	\N	All in the Neighborhood: Part 2	All in the Neighborhood: Part 2	1989	\N
tt0577288	\N	Beauty and the Bank	Beauty and the Bank	1986	\N
tt0577298	\N	Cold Storage	Cold Storage	1985	\N
tt0577308	\N	Double Date	Double Date	1984	\N
tt0577318	\N	Get Me to the Living Room on Time	Get Me to the Living Room on Time	1989	\N
tt0577328	\N	I Gotta Be Ming	I Gotta Be Ming	1983	\N
tt0577338	\N	Ladies' Man	Ladies' Man	1984	\N
tt0577348	\N	Mrs. Wrong: Part 2	Mrs. Wrong: Part 2	1986	\N
tt0577358	\N	Not with My Sister You Don't	Not with My Sister You Don't	1982	\N
tt0577368	\N	Pilot	Pilot	1982	\N
tt0577379	\N	Simon Says	Simon Says	1989	\N
tt0577389	\N	The Big Fix	The Big Fix	1986	\N
tt0577399	\N	The Harder They Fall	The Harder They Fall	1983	\N
tt0577409	\N	The Way We Were	The Way We Were	1987	\N
tt0577419	\N	You've Got a Friend	You've Got a Friend	1985	\N
tt1038421	\N	High School Confidential	High School Confidential	1986	\N
tt1108215	\N	Lost Weekend	Lost Weekend	1984	\N
tt2420194	\N	Guest House	Guest House	2013	\N
tt4419364	\N	Holidays	Holidays	2016	\N
tt6557110	\N	Episode #4.4	Episode #4.4	2018	\N
tt0162711	\N	Trixie	Trixie	2000	\N
tt0338588	\N	Charlie Lawrence	Charlie Lawrence	2003	\N
tt0571786	\N	A Review to Remember	A Review to Remember	1999	\N
tt0116393	\N	Gang in Blue	Gang in Blue	1996	\N
tt0554689	\N	Dark Days Night	Dark Days Night	1996	\N
tt0554699	\N	The Last Wave	The Last Wave	1997	\N
tt0089291	\N	Honest, Decent and True	Honest, Decent and True	1986	\N
tt0103874	\N	Bram Stoker's Dracula	Dracula	1992	\N
tt0212985	\N	Hannibal	Hannibal	2001	\N
tt0439189	\N	Great Books: Poe's Tales of Terror	Great Books: Poe's Tales of Terror	2001	\N
tt1139668	\N	The Unborn	The Unborn	2009	\N
tt1626175	\N	One Night in Turin	One Night in Turin	2010	\N
tt3922818	\N	The Space Between Us	The Space Between Us	2017	\N
tt0090775	\N	The Brotherhood of Justice	The Brotherhood of Justice	1986	\N
tt0100281	\N	The Nutcracker Prince	The Nutcracker Prince	1990	\N
tt0116828	\N	The Last Days of Frankie the Fly	The Last Days of Frankie the Fly	1996	\N
tt0211941	\N	Beat	Beat	2000	\N
tt0405469	\N	The Wild	The Wild	2006	\N
tt0502164	\N	11:00 p.m.-12:00 a.m.	11:00 p.m.-12:00 a.m.	2002	\N
tt0502174	\N	4:00 p.m.-5:00 p.m.	4:00 p.m.-5:00 p.m.	2002	\N
tt0502184	\N	9:00 p.m.-10:00 p.m.	9:00 p.m.-10:00 p.m.	2002	\N
tt0502194	\N	Day 2: 2:00 p.m.-3:00 p.m.	Day 2: 2:00 p.m.-3:00 p.m.	2002	\N
tt0502204	\N	Day 2: 7:00 p.m.-8:00 p.m.	Day 2: 7:00 p.m.-8:00 p.m.	2003	\N
tt0502214	\N	Day 3: 12:00 p.m.-1:00 p.m.	Day 3: 12:00 p.m.-1:00 p.m.	2004	\N
tt0502224	\N	Day 3: 5:00 p.m.-6:00 p.m.	Day 3: 5:00 p.m.-6:00 p.m.	2003	\N
tt0502234	\N	Day 4: 10:00 p.m.-11:00 p.m.	Day 4: 10:00 p.m.-11:00 p.m.	2005	\N
tt0502244	\N	Day 4: 3:00 p.m.-4:00 p.m.	Day 4: 3:00 p.m.-4:00 p.m.	2005	\N
tt0502254	\N	Day 4: 8:00 p.m.-9:00 p.m.	Day 4: 8:00 p.m.-9:00 p.m.	2005	\N
tt0502264	\N	Day 5: 5:00 p.m.-6:00 p.m.	Day 5: 5:00 p.m.-6:00 p.m.	2006	\N
tt0769779	\N	Day 5: 1:00 a.m.-2:00 a.m.	Day 5: 1:00 a.m.-2:00 a.m.	2006	\N
tt0825245	\N	Dragonlance: Dragons of Autumn Twilight	Dragonlance: Dragons of Autumn Twilight	2008	\N
tt0933902	\N	Day 6: 10:00 p.m.-11:00 p.m.	Day 6: 10:00 p.m.-11:00 p.m.	2007	\N
tt0933912	\N	Day 6: 3:00 p.m.-4:00 p.m.	Day 6: 3:00 p.m.-4:00 p.m.	2007	\N
tt1004147	\N	Frontline Doctors: Best of Stories	Frontline Doctors: Best of Stories	2003	\N
tt1025394	\N	Life in the Field: On the Road	Life in the Field: On the Road	2003	\N
tt1091245	\N	Day 7: 2:00 a.m.-3:00 a.m.	Day 7: 2:00 a.m.-3:00 a.m.	2009	\N
tt1091255	\N	Day 7: 2:00 p.m.-3:00 p.m.	Day 7: 2:00 p.m.-3:00 p.m.	2009	\N
tt1456663	\N	Day 8: 9:00 p.m.-10:00 p.m.	Day 8: 9:00 p.m.-10:00 p.m.	2010	\N
tt1463811	\N	Day 8: 2:00 p.m.-3:00 p.m.	Day 8: 2:00 p.m.-3:00 p.m.	2010	\N
tt1527186	\N	Melancholia	Melancholia	2011	\N
tt1828055	\N	Chapter 1	Chapter 1	2011	\N
tt2085589	\N	Pilot	Pilot	2012	\N
tt2362869	\N	Lost & Found	Lost & Found	2012	\N
tt2477608	\N	Eye to Eye	Eye to Eye	2013	\N
tt2916050	\N	12:00 p.m.-1:00 p.m.	12:00 p.m.-1:00 p.m.	2014	\N
tt2916074	\N	10:00 p.m.-11:00 p.m.	10:00 p.m.-11:00 p.m.	2014	\N
tt5952850	\N	The First Day	The First Day	2016	\N
tt6136702	\N	Commander-in-Chief	Commander-in-Chief	2017	\N
tt7177984	\N	Sting of the Tail	Sting of the Tail	2017	\N
tt7326142	\N	Episode #2.12	Episode #2.12	\N	\N
tt0108334	\N	Three of Hearts	Three of Hearts	1993	\N
tt0251057	\N	Double Bang	Double Bang	2001	\N
tt0500011	\N	Cindy Crawford	Cindy Crawford	2001	\N
tt0960136	\N	Dirty Sexy Money	Dirty Sexy Money	2007	2009
tt1127243	\N	The Birthday Present	The Birthday Present	2008	\N
tt1263214	\N	The Silence	The Silence	2008	\N
tt2330310	\N	The Trouble with Billy	The Trouble with Billy	2013	\N
tt4558194	\N	Christmas Trade	Christmas Trade	2015	\N
tt7960516	\N	Episode #1.5	Episode #1.5	2018	\N
tt0088213	\N	Swing Shift	Swing Shift	1984	\N
tt0105151	\N	The Player	The Player	1992	\N
tt0159103	\N	The Vivero Letter	The Vivero Letter	1999	\N
tt0402336	\N	The Last Ride	The Last Ride	2004	\N
tt1782036	\N	Episode #1.3	Episode #1.3	2001	\N
tt0093862	\N	Right to Die	Right to Die	1987	\N
tt0117692	\N	Sometimes They Come Back... Again	Sometimes They Come Back... Again	1996	\N
tt0577264	\N	'M' Is for the Many Things	'M' Is for the Many Things	1984	\N
tt0577275	\N	Alex Doesn't Live Here Anymore	Alex Doesn't Live Here Anymore	1989	\N
tt0577286	\N	Batter Up	Batter Up	1983	\N
tt0577296	\N	Checkmate	Checkmate	1986	\N
tt0577306	\N	Don't Kiss Me, I'm Only the Messenger	Don't Kiss Me, I'm Only the Messenger	1984	\N
tt0577316	\N	Fool for Love	Fool for Love	1986	\N
tt0577326	\N	Higher Love	Higher Love	1987	\N
tt0577336	\N	Keaton and Son	Keaton and Son	1984	\N
tt0577346	\N	Mister Sister	Mister Sister	1987	\N
tt0577356	\N	No Nukes Is Good Nukes	No Nukes Is Good Nukes	1982	\N
tt0577366	\N	Paper Lion	Paper Lion	1986	\N
tt0577377	\N	Sherry Baby	Sherry Baby	1983	\N
tt0577387	\N	Teacher's Pet	Teacher's Pet	1986	\N
tt0577397	\N	The Gambler	The Gambler	1984	\N
tt0577407	\N	The Real Thing: Part 2	The Real Thing: Part 2	1985	\N
tt0577417	\N	Where's Poppa?	Where's Poppa?	1986	\N
tt1038419	\N	Cry Baby	Cry Baby	1985	\N
tt1038430	\N	Wrap Around the Clock	Wrap Around the Clock	1989	\N
tt2188386	\N	Dan Vs. Chris	Dan Vs. Chris	2012	\N
tt4180514	\N	Tremors 5: Bloodlines	Tremors 5: Bloodlines	2015	\N
tt6086082	\N	Tremors: A Cold Day in Hell	Tremors: A Cold Day in Hell	2018	\N
tt0141399	\N	Isn't She Great	Isn't She Great	2000	\N
tt0318403	\N	The Lion King 1 1/2	The Lion King 1½	2004	\N
tt0538853	\N	New Kid in School	New Kid in School	2003	\N
tt0571794	\N	The Diary	The Diary	1998	\N
tt0124743	\N	Hidden Agenda	Hidden Agenda	1999	\N
tt0554693	\N	Mercury Rising	Mercury Rising	1996	\N
tt0554703	\N	White Rabbit	White Rabbit	1997	\N
tt0096294	\N	Track 29	Track 29	1988	\N
tt0114345	\N	The Scarlet Letter	The Scarlet Letter	1995	\N
tt0316768	\N	Tiptoes	Tiptoes	2003	\N
tt0732618	\N	Hair	Hair	1999	\N
tt1323508	\N	Call of Duty: World at War	Call of Duty: World at War	2008	\N
tt2355545	\N	Do Not Go See the Perfect Sleep	Do Not Go See the Perfect Sleep	2009	\N
tt5834854	\N	Mary	Mary	\N	\N
tt0094799	\N	Bright Lights, Big City	Bright Lights, Big City	1988	\N
tt0108333	\N	The Three Musketeers	The Three Musketeers	1993	\N
tt0137799	\N	Ground Control	Ground Control	1998	\N
tt0282891	\N	Behind the Red Door	Behind the Red Door	2003	\N
tt0454763	\N	24: The Game	24: The Game	2006	\N
tt0502168	\N	1:00 p.m.-2:00 p.m.	1:00 p.m.-2:00 p.m.	2002	\N
tt0502178	\N	6:00 p.m.-7:00 p.m.	6:00 p.m.-7:00 p.m.	2002	\N
tt0502188	\N	Day 2: 11:00 p.m.-12:00 a.m.	Day 2: 11:00 p.m.-12:00 a.m.	2003	\N
tt0502198	\N	Day 2: 4:00 p.m.-5:00 p.m.	Day 2: 4:00 p.m.-5:00 p.m.	2003	\N
tt0502208	\N	Day 2: 9:00 p.m.-10:00 p.m.	Day 2: 9:00 p.m.-10:00 p.m.	2003	\N
tt0502218	\N	Day 3: 2:00 p.m.-3:00 p.m.	Day 3: 2:00 p.m.-3:00 p.m.	2003	\N
tt0502228	\N	Day 3: 7:00 p.m.-8:00 p.m.	Day 3: 7:00 p.m.-8:00 p.m.	2003	\N
tt0502238	\N	Day 4: 12:00 p.m.-1:00 p.m.	Day 4: 12:00 p.m.-1:00 p.m.	2005	\N
tt0502248	\N	Day 4: 5:00 p.m.-6:00 p.m.	Day 4: 5:00 p.m.-6:00 p.m.	2005	\N
tt0502258	\N	Day 5: 11:00 a.m.-12:00 p.m.	Day 5: 11:00 a.m.-12:00 p.m.	2006	\N
tt0502268	\N	Day 5: 8:00 a.m.-9:00 a.m.	Day 5: 8:00 a.m.-9:00 a.m.	2006	\N
tt0784081	\N	Day 5: 3:00 a.m.-4:00 a.m.	Day 5: 3:00 a.m.-4:00 a.m.	2006	\N
tt0881402	\N	Season 5 Prequel	Season 5 Prequel	2005	\N
tt0933906	\N	Day 6: 12:00 p.m.-1:00 p.m.	Day 6: 12:00 p.m.-1:00 p.m.	2007	\N
tt0933916	\N	Day 6: 5:00 p.m.-6:00 p.m.	Day 6: 5:00 p.m.-6:00 p.m.	2007	\N
tt1004151	\N	Life in the Field: House Arrest	Life in the Field: House Arrest	2003	\N
tt1091238	\N	Day 7: 8:00 p.m.-9:00 p.m.	Day 7: 8:00 p.m.-9:00 p.m.	2009	\N
tt1091249	\N	Day 7: 5:00 a.m.-6:00 a.m.	Day 7: 5:00 a.m.-6:00 a.m.	2009	\N
tt1334623	\N	Day 7: 1:00 p.m.-2:00 p.m.	Day 7: 1:00 p.m.-2:00 p.m.	2009	\N
tt1463805	\N	Day 8: 11:00 p.m.-12:00 a.m.	Day 8: 11:00 p.m.-12:00 a.m.	2010	\N
tt1463815	\N	Day 8: 5:00 a.m.-6:00 a.m.	Day 8: 5:00 a.m.-6:00 a.m.	2010	\N
tt1711024	\N	9:42 p.m.	9:42 p.m.	2007	\N
tt1839291	\N	Chapter 5	Chapter 5	2011	\N
tt2184842	\N	Event Horizon	Event Horizon	2013	\N
tt2370518	\N	Metal Gear Solid V: The Phantom Pain	Metal Gear Solid V: The Phantom Pain	2015	\N
tt2738814	\N	Clockwork	Clockwork	2013	\N
tt2916060	\N	3:00 p.m.-4:00 p.m.	3:00 p.m.-4:00 p.m.	2014	\N
tt5198670	\N	Where Is Kyra?	Where Is Kyra?	2017	\N
tt6136688	\N	The Traitor	The Traitor	2016	\N
tt6136714	\N	The Ninth Seat	The Ninth Seat	2017	\N
tt7326128	\N	Two Ships	Two Ships	2017	\N
tt7709610	\N	Flatliners: Making The Rounds	Flatliners: Making The Rounds	2017	\N
tt0120458	\N	Virus	Virus	1999	\N
tt0315049	\N	R.U.S./H.	R.U.S./H.	2002	\N
tt0813128	\N	It's Only Rock 'n' Roll	It's Only Rock 'n' Roll	2000	\N
tt1039170	\N	The Italian Banker	The Italian Banker	2007	\N
tt1225998	\N	The Star Witness	The Star Witness	2008	\N
tt1263218	\N	The Plan	The Plan	2008	\N
tt2722492	\N	Forsaking All Others	Forsaking All Others	\N	\N
tt5105238	\N	Chronology	Chronology	2016	\N
tt7960530	\N	Episode #1.9	Episode #1.9	2018	\N
tt0094739	\N	Big Business	Big Business	1988	\N
tt0114774	\N	The Blue Villa	Un bruit qui rend fou	1995	\N
tt0208037	\N	The Chaos Factor	The Chaos Factor	2000	\N
tt0492890	\N	The Wild Stallion	The Wild Stallion	2009	\N
tt5842664	\N	Episode #1.1	Episode #1.1	2004	\N
tt0109180	\N	Avalanche	Avalanche	1994	\N
tt0388846	\N	Combustion	Combustion	2004	\N
tt0577268	\N	A Keaton Christmas Carol	A Keaton Christmas Carol	1983	\N
tt0577280	\N	Architect's Apprentice	Architect's Apprentice	1987	\N
tt0577290	\N	Beyond Therapy	Beyond Therapy	1988	\N
tt0577300	\N	Death of a Grocer	Death of a Grocer	1982	\N
tt0577310	\N	Elyse D'Arc	Elyse D'Arc	1983	\N
tt0577320	\N	Go Tigers	Go Tigers	1984	\N
tt0577330	\N	I Never Killed for My Father	I Never Killed for My Father	1982	\N
tt0577340	\N	Little Man on Campus	Little Man on Campus	1984	\N
tt0577350	\N	My Best Friend's Girl	My Best Friend's Girl	1989	\N
tt0577360	\N	O'Brother: Part 1	O'Brother: Part 1	1987	\N
tt0577370	\N	Read It and Weep: Part 1	Read It and Weep: Part 1	1988	\N
tt0577381	\N	Stage Fright	Stage Fright	1983	\N
tt0577391	\N	The Boys Next Door	The Boys Next Door	1988	\N
tt0577401	\N	The Job Not Taken	The Job Not Taken	1989	\N
tt0577411	\N	They Can't Take That Away from Me: Part 1	They Can't Take That Away from Me: Part 1	1989	\N
tt0657758	\N	Chasing Big Cats	Chasing Big Cats	2004	\N
tt1038423	\N	Mr. Keaton Takes a Vacation	Mr. Keaton Takes a Vacation	1989	\N
tt1136683	\N	100 Million BC	100 Million BC	2008	\N
tt3395648	\N	Rosemont	Rosemont	2015	\N
tt4616266	\N	The Art of Meeting Men	The Art of Meeting Men	2015	\N
tt0101912	\N	Frankie and Johnny	Frankie and Johnny	1991	\N
tt0220102	\N	Timon and Pumbaa's Wild Adventure: Live and Learn	Timon and Pumbaa's Wild Adventure: Live and Learn	1997	\N
tt0395251	\N	The Producers	The Producers	2005	\N
tt0571788	\N	I Am Joe's Ego	I Am Joe's Ego	1998	\N
tt0666349	\N	Too Young or Too Old	Too Young or Too Old	1982	\N
tt0554695	\N	Shades of Gray	Shades of Gray	1997	\N
tt0572581	\N	Shadow Play	Shadow Play	1987	\N
tt0100519	\N	Rosencrantz & Guildenstern Are Dead	Rosencrantz & Guildenstern Are Dead	1990	\N
tt0119116	\N	The Fifth Element	Le cinquième élément	1997	\N
tt0358585	\N	Medal of Honor: Allied Assault - Spearhead	Medal of Honor: Allied Assault - Spearhead	2003	\N
tt1014763	\N	Child 44	Child 44	2015	\N
tt1345836	\N	The Dark Knight Rises	The Dark Knight Rises	2012	\N
tt2983414	\N	Flying Horse	Flying Horse	\N	\N
tt6242230	\N	Dylan Thomas	Dylan Thomas	1991	\N
tt0096487	\N	Young Guns	Young Guns	1988	\N
tt0109151	\N	Armitage III: Polymatrix	Armitage III: Poly Matrix	1996	\N
tt0167116	\N	Desert Saints	Desert Saints	2002	\N
tt0287624	\N	Paradise Found	Paradise Found	2003	\N
tt0490718	\N	Doctors Without Borders	Doctors Without Borders	2003	2004
tt0502170	\N	2:00 p.m.-3:00 p.m.	2:00 p.m.-3:00 p.m.	2002	\N
tt0502180	\N	7:00 p.m.-8:00 p.m.	7:00 p.m.-8:00 p.m.	2002	\N
tt0502190	\N	Day 2: 12:00 p.m.-1:00 p.m.	Day 2: 12:00 p.m.-1:00 p.m.	2002	\N
tt0502200	\N	Day 2: 5:00 p.m.-6:00 p.m.	Day 2: 5:00 p.m.-6:00 p.m.	2003	\N
tt0502210	\N	Day 3: 10:00 p.m.-11:00 p.m.	Day 3: 10:00 p.m.-11:00 p.m.	2004	\N
tt0502220	\N	Day 3: 3:00 p.m.-4:00 p.m.	Day 3: 3:00 p.m.-4:00 p.m.	2003	\N
tt0502230	\N	Day 3: 8:00 p.m.-9:00 p.m.	Day 3: 8:00 p.m.-9:00 p.m.	2003	\N
tt0502240	\N	Day 4: 1:00 p.m.-2:00 p.m.	Day 4: 1:00 p.m.-2:00 p.m.	2005	\N
tt0502250	\N	Day 4: 6:00 p.m.-7:00 p.m.	Day 4: 6:00 p.m.-7:00 p.m.	2005	\N
tt0502260	\N	Day 5: 1:00 p.m.-2:00 p.m.	Day 5: 1:00 p.m.-2:00 p.m.	2006	\N
tt0502270	\N	Day 5: 9:00 a.m.-10:00 a.m.	Day 5: 9:00 a.m.-10:00 a.m.	2006	\N
tt0796377	\N	Day 5: 4:00 a.m.-5:00 a.m.	Day 5: 4:00 a.m.-5:00 a.m.	2006	\N
tt0925315	\N	Day 6: 7:00 a.m.-8:00 a.m.	Day 6: 7:00 a.m.-8:00 a.m.	2007	\N
tt0933908	\N	Day 6: 1:00 p.m.-2:00 p.m.	Day 6: 1:00 p.m.-2:00 p.m.	2007	\N
tt0933918	\N	Day 6: 7:00 p.m.-8:00 p.m.	Day 6: 7:00 p.m.-8:00 p.m.	2007	\N
tt1004153	\N	Life in the Field: Nomad M.D.	Life in the Field: Nomad M.D.	2003	\N
tt1091241	\N	Day 7: 10:00 p.m.-11:00 p.m.	Day 7: 10:00 p.m.-11:00 p.m.	2009	\N
tt1091251	\N	Day 7: 7:00 a.m.-8:00 a.m.	Day 7: 7:00 a.m.-8:00 a.m.	2009	\N
tt1452307	\N	Day 8: 5:00 p.m.-6:00 p.m.	Day 8: 5:00 p.m.-6:00 p.m.	2010	\N
tt1463807	\N	Day 8: 12:00 p.m.-1:00 p.m.	Day 8: 12:00 p.m.-1:00 p.m.	2010	\N
tt1463817	\N	Day 8: 7:00 a.m.-8:00 a.m.	Day 8: 7:00 a.m.-8:00 a.m.	2010	\N
tt1716785	\N	10:33 p.m.	10:33 p.m.	2007	\N
tt1839295	\N	Chapter 6	Chapter 6	2011	\N
tt2318197	\N	Kite Strings	Kite Strings	2012	\N
tt2379605	\N	Tessellations	Tessellations	2012	\N
tt2756120	\N	Reunions	Reunions	2013	\N
tt2916064	\N	6:00 p.m.-7:00 p.m.	6:00 p.m.-7:00 p.m.	2014	\N
tt5334704	\N	Twin Peaks: The Missing Pieces	Twin Peaks: The Missing Pieces	2014	\N
tt6136692	\N	The Blueprint	The Blueprint	2016	\N
tt6136718	\N	Bombshell	Bombshell	2017	\N
tt7326134	\N	Home	Home	2017	\N
tt7763324	\N	Amazing Stories	Amazing Stories	1986	\N
tt0187750	\N	Primary Suspect	Primary Suspect	2000	\N
tt0375560	\N	Art Heist	Art Heist	2004	\N
tt0855667	\N	Street Fight	Street Fight	2006	\N
tt1039172	\N	The Bridge	The Bridge	2007	\N
tt1263208	\N	The Organ Donor	The Organ Donor	2008	\N
tt1780680	\N	Bee Gees	Bee Gees	2000	\N
tt3161566	\N	The Wisdom to Know the Difference	The Wisdom to Know the Difference	2014	\N
tt6047374	\N	Welcome to Acapulco	Welcome to Acapulco	\N	\N
tt0081674	\N	UFOria	UFOria	1985	\N
tt0095903	\N	The Prince of Pennsylvania	The Prince of Pennsylvania	1988	\N
tt0118526	\N	...First Do No Harm	...First Do No Harm	1997	\N
tt0257355	\N	Birdseye	A.K.A. Birdseye	2002	\N
tt1256225	\N	The Last War	The Last War	1998	\N
tt0083413	\N	Family Ties	Family Ties	1982	1989
tt0110130	\N	In the Line of Duty: The Price of Vengeance	In the Line of Duty: The Price of Vengeance	1994	\N
tt0519425	\N	Rebirth: Part 1	Rebirth: Part 1	1999	\N
tt0577270	\N	A Tale of Two Cities: Part 2	A Tale of Two Cities: Part 2	1987	\N
tt0577282	\N	Auntie Up	Auntie Up	1985	\N
tt0577292	\N	Birth of a Keaton: Part 1	Birth of a Keaton: Part 1	1985	\N
tt0577302	\N	Designated Hitter	Designated Hitter	1985	\N
tt0577312	\N	Fabric Smarts	Fabric Smarts	1984	\N
tt0577322	\N	Heartstrings: Part 1	Heartstrings: Part 1	1988	\N
tt0577332	\N	It's My Party: Part 1	It's My Party: Part 1	1987	\N
tt0577342	\N	Love Thy Neighbor	Love Thy Neighbor	1984	\N
tt0577352	\N	My Buddy	My Buddy	1986	\N
tt0577362	\N	Oh, Donna	Oh, Donna	1985	\N
tt0577372	\N	Ready or Not	Ready or Not	1984	\N
tt0577383	\N	Summer of '82	Summer of '82	1982	\N
tt0577393	\N	The Fifth Wheel	The Fifth Wheel	1983	\N
tt0577403	\N	The Last of the Red Hot Psychologists: Part 2	The Last of the Red Hot Psychologists: Part 2	1987	\N
tt0577413	\N	This Year's Model	This Year's Model	1983	\N
tt0781135	\N	Speed Trap	Speed Trap	1983	\N
tt1038425	\N	Mrs. Wrong: Part 1	Mrs. Wrong: Part 1	1986	\N
tt1948012	\N	El Sonoma	El Sonoma	2008	\N
tt3554938	\N	Power of the Air	Power of the Air	2018	\N
tt4616476	\N	The Science of Catching Falling Stars	The Science of Catching Falling Stars	2015	\N
tt0115685	\N	The Birdcage	The Birdcage	1996	\N
tt0248955	\N	Laughter on the 23rd Floor	Laughter on the 23rd Floor	2001	\N
tt0538849	\N	A Vote of Confidence	A Vote of Confidence	2003	\N
tt0571790	\N	Master Class	Master Class	1998	\N
tt0789690	\N	Muttamorphosis	Muttamorphosis	2000	\N
tt1962245	\N	Dan Vs. The Family Thanksgiving	Dan Vs. The Family Thanksgiving	2011	\N
tt3723780	\N	Quackerz	Quackerz	2016	\N
tt4703182	\N	Camp Cool Kids	Camp Cool Kids	2017	\N
tt0119715	\N	Mousehunt	Mousehunt	1997	\N
tt0259419	\N	The Man Who Came to Dinner	The Man Who Came to Dinner	2000	\N
tt0538851	\N	I'll Take the Low Road	I'll Take the Low Road	2003	\N
tt0571792	\N	Pilot	Pilot	1998	\N
tt0718587	\N	Fifi	Fifi	2000	\N
tt0824597	\N	Parents' Weekend	Parents' Weekend	1982	\N
tt1011423	\N	The Hypnotist/The Sweet Tooth	The Hypnotist/The Sweet Tooth	1999	\N
tt1071541	\N	The Argument/Happy Palms' Finest	The Argument/Happy Palms' Finest	2000	\N
tt1089164	\N	Episode #1.3	Episode #1.3	\N	\N
tt1399808	\N	One of the Boys	One of the Boys	1982	\N
tt2408086	\N	Team Scott/Take Me Out of the Ball Game	Team Scott/Take Me Out of the Ball Game	2002	\N
tt2989524	\N	Carrie Pilby	Carrie Pilby	2016	\N
tt4327494	\N	Attack of the 50 Inch Girl	Attack of the 50 Inch Girl	2002	\N
tt0102194	\N	Keeper of the City	Keeper of the City	1991	\N
tt0112656	\N	Chameleon	Chameleon	1995	\N
tt0214546	\N	Black and Blue	Black and Blue	1999	\N
tt0460902	\N	Played	Played	2006	\N
tt0653376	\N	Chapter Nine, Year Two	Chapter Nine, Year Two	1997	\N
tt0653401	\N	Chapter Two, Year Two	Chapter Two, Year Two	1996	\N
tt0749652	\N	Blood Out	Blood Out	2006	\N
tt0749662	\N	Fallout: Part 2	Fallout: Part 2	2003	\N
tt0749672	\N	John Michaels	John Michaels	2005	\N
tt0749682	\N	Manhunt	Manhunt	2005	\N
tt0749692	\N	Party Girl	Party Girl	2005	\N
tt0749702	\N	Shadows	Shadows	2004	\N
tt0749712	\N	The Line	The Line	2004	\N
tt0749722	\N	Underground Railroad	Underground Railroad	2003	\N
tt0777591	\N	Expectations	Expectations	2006	\N
tt0855003	\N	Candy	Candy	2006	\N
tt0909378	\N	The Thing with Feathers	The Thing with Feathers	2006	\N
tt1022488	\N	One and Only	One and Only	2007	\N
tt1144786	\N	Fight/Flight	Fight/Flight	2007	\N
tt1212051	\N	Satellites	Satellites	2008	\N
tt1256448	\N	Heartbeats	Heartbeats	2009	\N
tt1256616	\N	Closure	Closure	2008	\N
tt1824240	\N	The Ride	The Ride	2011	\N
tt6423364	\N	Bad Blood	Bad Blood	2017	\N
tt6781024	\N	Episode #1.3	Episode #1.3	2017	\N
tt0109437	\N	The Cisco Kid	The Cisco Kid	1994	\N
tt0268579	\N	Ripper	Ripper	2001	\N
tt0716832	\N	Comes the Dawn	Comes the Dawn	1995	\N
tt1108844	\N	The Voice of Silence	The Voice of Silence	\N	\N
tt3523032	\N	Death of an Angel	Death of an Angel	\N	\N
tt6183906	\N	The brat	The brat	\N	\N
tt0089079	\N	Eleni	Eleni	1985	\N
